phi,Pe,r,g_avg
50,25,1.8625,0.6367787111111111
50,25,1.8875,0.6664901777777777
50,25,1.9125,0.7304577111111109
50,25,1.9375,0.854193688888889
50,25,1.9625,1.0252231555555558
50,25,1.9875,1.062641888888889
50,25,2.0125,1.1259630777777778
50,25,2.0375,1.1347241888888886
50,25,2.0625,1.126788155555556
50,25,2.0875,1.153533222222222
50,25,2.1125,1.1512428222222222
50,25,2.1375,1.149006144444445
50,25,2.1625,1.2295957222222222
50,25,2.1875,1.3394288555555554
50,25,2.2125,1.5724296888888893
50,25,2.2375,2.176536766666667
50,25,2.2625,2.1498349
50,25,2.2875,1.8321315111111094
50,25,2.3125,1.610378722222223
50,25,2.3375,1.4412837444444448
50,25,2.3625,1.2283600444444445
50,25,2.3875,1.1413615333333327
50,25,2.4125,1.0719173666666675
50,25,2.4375,0.966154033333333
50,25,2.4625,0.9279189666666663
50,25,2.4875,0.8976886222222218
50,25,2.5125,0.8620897444444441
50,25,2.5375,0.8106408444444445
50,25,2.5625,0.8390245777777777
50,25,2.5875,0.8034783888888891
50,25,2.6125,0.7452633666666661
50,25,2.6375,0.7689101333333336
50,25,2.6625,0.7598123555555554
50,25,2.6875,0.7434420000000002
50,25,2.7125,0.7535485777777775
50,25,2.7375,0.7455709555555549
50,25,2.7625,0.7482354555555555
50,25,2.7875,0.7472646777777776
50,25,2.8125,0.741333333333333
50,25,2.8375,0.8017622888888895
50,25,2.8625,0.7923144888888891
50,25,2.8875,0.8342858666666663
50,25,2.9125,0.8525323444444445
50,25,2.9375,0.8987235888888884
50,25,2.9625,0.9343462777777778
50,25,2.9875,0.9914646000000001
50,25,3.0125,1.024730588888889
50,25,3.0375,1.1101236888888895
50,25,3.0625,1.1454696999999996
50,25,3.0875,1.1938464666666675
50,25,3.1125,1.2131728
50,25,3.1375,1.1818329666666672
50,25,3.1625,1.1611070666666663
50,25,3.1875,1.143843433333333
50,25,3.2125,1.167938044444444
50,25,3.2375,1.192587144444445
50,25,3.2625,1.1592339777777778
50,25,3.2875,1.2009128111111107
50,25,3.3125,1.1568304777777778
50,25,3.3375,1.2155808777777777
50,25,3.3625,1.2749445333333336
50,25,3.3875,1.300664466666667
50,25,3.4125,1.1739197333333333
50,25,3.4375,1.1360002888888887
50,25,3.4625,1.0890977333333323
50,25,3.4875,1.0279572444444445
50,25,3.5125,1.001566011111111
50,25,3.5375,0.9862899555555558
50,25,3.5625,0.943438811111111
50,25,3.5875,0.9234845777777775
50,25,3.6125,0.8968862555555557
50,25,3.6375,0.9182132111111111
50,25,3.6625,0.8873721888888884
50,25,3.6875,0.9046781888888885
50,25,3.7125,0.8853873777777773
50,25,3.7375,0.884816211111111
50,25,3.7625,0.8781397111111109
50,25,3.7875,0.869703222222222
50,25,3.8125,0.8716067888888885
50,25,3.8375,0.8469057444444443
50,25,3.8625,0.8846603000000006
50,25,3.8875,0.9080387888888889
50,25,3.9125,0.9124602444444445
50,25,3.9375,0.898539888888889
50,25,3.9625,0.9350159666666666
50,25,3.9875,0.9863325222222228
50,25,4.0125,1.0021186111111107
50,25,4.0375,1.0040867555555555
50,25,4.0625,1.0114463888888896
50,25,4.0875,1.0581041444444443
50,25,4.1125,1.1054106444444447
50,25,4.1375,1.061510866666667
50,25,4.1625,1.1137539444444444
50,25,4.1875,1.1300301111111106
50,25,4.2125,1.131869666666667
50,25,4.2375,1.1256639777777782
50,25,4.2625,1.0815251777777777
50,25,4.2875,1.0997087222222217
50,25,4.3125,1.0896233999999998
50,25,4.3375,1.0980982111111108
50,25,4.3625,1.068653477777777
50,25,4.3875,1.0910543888888888
50,25,4.4125,1.0284420888888888
50,25,4.4375,1.0749298111111114
50,25,4.4625,1.0494119888888886
50,25,4.4875,1.0752091222222222
50,25,4.5125,1.0641554333333334
50,25,4.5375,1.0157577666666666
50,25,4.5625,1.001205711111111
50,25,4.5875,1.0264852444444446
50,25,4.6125,0.9417888444444446
50,25,4.6375,0.9763886777777775
50,25,4.6625,0.9608581666666668
50,25,4.6875,0.9425066666666666
50,25,4.7125,0.9657296222222224
50,25,4.7375,0.9095516444444443
50,25,4.7625,0.9620999555555559
50,25,4.7875,0.9422456444444445
50,25,4.8125,0.9342340222222227
50,25,4.8375,0.9389149000000002
50,25,4.8625,0.9336762222222221
50,25,4.8875,0.9370846444444442
50,25,4.9125,0.9532827666666667
50,25,4.9375,0.9713419555555558
50,25,4.9625,0.9493199444444445
50,25,4.9875,0.9724312666666659
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.08275870000000003
50,25,1.1125,6.701125133333336
50,25,1.1375,8.655826111111107
50,25,1.1625,5.095915144444446
50,25,1.1875,3.200000833333333
50,25,1.2125,2.4313407555555555
50,25,1.2375,1.6913135222222218
50,25,1.2625,1.4099012333333323
50,25,1.2875,1.183689611111112
50,25,1.3125,1.0476192888888889
50,25,1.3375,0.9667291555555549
50,25,1.3625,0.8249544222222222
50,25,1.3875,0.7935137222222223
50,25,1.4125,0.7398231111111108
50,25,1.4375,0.682434988888889
50,25,1.4625,0.6201711000000002
50,25,1.4875,0.601008588888889
50,25,1.5125,0.5904134000000002
50,25,1.5375,0.5600002000000001
50,25,1.5625,0.5913600000000001
50,25,1.5875,0.5266141777777776
50,25,1.6125,0.5035662444444442
50,25,1.6375,0.5392367111111114
50,25,1.6625,0.5545866666666667
50,25,1.6875,0.5345185888888885
50,25,1.7125,0.5138688000000001
50,25,1.7375,0.5450361000000001
50,25,1.7625,0.562269688888889
50,25,1.7875,0.5549651888888892
50,25,1.8125,0.548965622222222
50,25,1.8375,0.5806803555555552
50,25,1.8625,0.6195974555555556
50,25,1.8875,0.6781458444444444
50,25,1.9125,0.6891505333333333
50,25,1.9375,0.856774377777778
50,25,1.9625,0.9610193444444438
50,25,1.9875,1.0389940888888891
50,25,2.0125,1.0563978888888885
50,25,2.0375,1.0851536444444447
50,25,2.0625,1.1020608555555556
50,25,2.0875,1.1190421555555559
50,25,2.1125,1.143195488888889
50,25,2.1375,1.193918433333334
50,25,2.1625,1.2430061222222222
50,25,2.1875,1.3769146777777783
50,25,2.2125,1.5868929777777787
50,25,2.2375,2.088938966666668
50,25,2.2625,2.124641566666666
50,25,2.2875,1.8793446999999985
50,25,2.3125,1.5697300888888892
50,25,2.3375,1.3647062222222233
50,25,2.3625,1.2838098111111111
50,25,2.3875,1.1065971333333338
50,25,2.4125,1.0922282333333333
50,25,2.4375,1.0002053222222222
50,25,2.4625,0.9555331888888887
50,25,2.4875,0.8948745444444439
50,25,2.5125,0.8608956999999997
50,25,2.5375,0.8122171999999999
50,25,2.5625,0.8343416
50,25,2.5875,0.8204832555555557
50,25,2.6125,0.7781819888888883
50,25,2.6375,0.8049291111111117
50,25,2.6625,0.7586855444444447
50,25,2.6875,0.7367442777777787
50,25,2.7125,0.7402767111111115
50,25,2.7375,0.7539727666666658
50,25,2.7625,0.7699548888888891
50,25,2.7875,0.7648431555555552
50,25,2.8125,0.754133333333333
50,25,2.8375,0.7629958222222221
50,25,2.8625,0.8034935555555557
50,25,2.8875,0.8062339222222229
50,25,2.9125,0.8230044333333331
50,25,2.9375,0.8612767777777774
50,25,2.9625,0.9282702555555553
50,25,2.9875,0.9941424666666664
50,25,3.0125,0.9998342000000002
50,25,3.0375,1.102880955555556
50,25,3.0625,1.0945308777777776
50,25,3.0875,1.1387857222222222
50,25,3.1125,1.1367069222222224
50,25,3.1375,1.111713377777778
50,25,3.1625,1.1699608000000001
50,25,3.1875,1.1727062111111113
50,25,3.2125,1.1411675888888886
50,25,3.2375,1.1703477666666675
50,25,3.2625,1.1681228777777783
50,25,3.2875,1.1519394111111105
50,25,3.3125,1.1888304666666665
50,25,3.3375,1.2593261444444441
50,25,3.3625,1.2636433444444446
50,25,3.3875,1.2693730111111112
50,25,3.4125,1.1739196555555558
50,25,3.4375,1.122036544444445
50,25,3.4625,1.0916969666666654
50,25,3.4875,1.0554841333333336
50,25,3.5125,1.019502
50,25,3.5375,0.9628270555555554
50,25,3.5625,0.9838599111111113
50,25,3.5875,0.9658538666666666
50,25,3.6125,0.9159865999999999
50,25,3.6375,0.9099658444444447
50,25,3.6625,0.8764507000000002
50,25,3.6875,0.8699663222222221
50,25,3.7125,0.8880809444444436
50,25,3.7375,0.8845486777777779
50,25,3.7625,0.8762792333333331
50,25,3.7875,0.894785688888889
50,25,3.8125,0.8894428222222228
50,25,3.8375,0.8680132111111105
50,25,3.8625,0.8859548000000008
50,25,3.8875,0.8972348888888891
50,25,3.9125,0.8810225777777774
50,25,3.9375,0.9158097555555555
50,25,3.9625,0.9423345222222221
50,25,3.9875,0.9627588444444449
50,25,4.0125,0.9348289111111118
50,25,4.0375,0.9874923888888884
50,25,4.0625,1.0240002444444452
50,25,4.0875,1.0331500555555557
50,25,4.1125,1.0730702555555556
50,25,4.1375,1.0820545999999995
50,25,4.1625,1.0842044333333334
50,25,4.1875,1.098268933333333
50,25,4.2125,1.0974483222222224
50,25,4.2375,1.0586432666666665
50,25,4.2625,1.0768330333333334
50,25,4.2875,1.0649565111111112
50,25,4.3125,1.107942166666667
50,25,4.3375,1.0923345222222218
50,25,4.3625,1.084470111111111
50,25,4.3875,1.057094233333333
50,25,4.4125,1.0771673000000004
50,25,4.4375,1.0400002666666666
50,25,4.4625,1.087731366666666
50,25,4.4875,1.0553762666666662
50,25,4.5125,1.0599448999999999
50,25,4.5375,1.0267770222222223
50,25,4.5625,1.0163290666666671
50,25,4.5875,0.9841964000000004
50,25,4.6125,0.9827645111111113
50,25,4.6375,1.003989755555556
50,25,4.6625,0.9677214444444445
50,25,4.6875,0.947413333333333
50,25,4.7125,0.9892840777777778
50,25,4.7375,0.9458576888888888
50,25,4.7625,0.9463519444444445
50,25,4.7875,0.9639688888888889
50,25,4.8125,0.9358963222222221
50,25,4.8375,0.932920033333333
50,25,4.8625,0.9388176111111107
50,25,4.8875,0.9528391555555553
50,25,4.9125,0.9728246888888892
50,25,4.9375,0.9419748666666669
50,25,4.9625,0.9604030666666665
50,25,4.9875,0.9289225222222217
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.06160927777777779
50,25,1.1125,6.90247351111111
50,25,1.1375,8.574067855555557
50,25,1.1625,4.796560211111111
50,25,1.1875,3.1983165888888885
50,25,1.2125,2.2498974444444437
50,25,1.2375,1.741414533333334
50,25,1.2625,1.459802288888888
50,25,1.2875,1.1565050555555567
50,25,1.3125,1.0209526
50,25,1.3375,0.9585048888888881
50,25,1.3625,0.8396332666666665
50,25,1.3875,0.7754956777777776
50,25,1.4125,0.7653099333333333
50,25,1.4375,0.7074783777777779
50,25,1.4625,0.6550429111111111
50,25,1.4875,0.6016808555555556
50,25,1.5125,0.5957026222222223
50,25,1.5375,0.6029269888888891
50,25,1.5625,0.5740800000000001
50,25,1.5875,0.5341732777777777
50,25,1.6125,0.533333688888889
50,25,1.6375,0.5435115555555555
50,25,1.6625,0.5317294666666665
50,25,1.6875,0.5505185111111109
50,25,1.7125,0.5313870222222223
50,25,1.7375,0.5582735444444443
50,25,1.7625,0.5225533444444442
50,25,1.7875,0.5773428333333338
50,25,1.8125,0.5688276777777777
50,25,1.8375,0.5692518333333335
50,25,1.8625,0.5868457777777778
50,25,1.8875,0.6649008333333335
50,25,1.9125,0.7179086888888889
50,25,1.9375,0.8603872888888892
50,25,1.9625,0.9248409111111109
50,25,1.9875,1.009308566666667
50,25,2.0125,1.0956525333333333
50,25,2.0375,1.125889911111111
50,25,2.0625,1.1161214777777784
50,25,2.0875,1.1099403
50,25,2.1125,1.1214203222222223
50,25,2.1375,1.1883043333333339
50,25,2.1625,1.2818500444444443
50,25,2.1875,1.379200288888889
50,25,2.2125,1.5972884666666678
50,25,2.2375,2.1443580444444446
50,25,2.2625,2.0844205555555555
50,25,2.2875,1.7626233555555548
50,25,2.3125,1.5502706444444443
50,25,2.3375,1.3711233666666671
50,25,2.3625,1.2148151111111107
50,25,2.3875,1.1371730777777773
50,25,2.4125,1.043316277777778
50,25,2.4375,1.0063591222222217
50,25,2.4625,0.9539088666666664
50,25,2.4875,0.9109550111111104
50,25,2.5125,0.8847763111111108
50,25,2.5375,0.8299511999999996
50,25,2.5625,0.7996098888888891
50,25,2.5875,0.8316909888888888
50,25,2.6125,0.7345456222222218
50,25,2.6375,0.7924172333333335
50,25,2.6625,0.7639438444444443
50,25,2.6875,0.7464187777777781
50,25,2.7125,0.758341177777778
50,25,2.7375,0.7353426222222212
50,25,2.7625,0.7974662333333333
50,25,2.7875,0.7716593
50,25,2.8125,0.7687111111111108
50,25,2.8375,0.7883702888888886
50,25,2.8625,0.7891704111111112
50,25,2.8875,0.8512555999999999
50,25,2.9125,0.8240345555555554
50,25,2.9375,0.8439151222222219
50,25,2.9625,0.9272576111111112
50,25,2.9875,0.9693725666666667
50,25,3.0125,1.0326973111111113
50,25,3.0375,1.0686422333333334
50,25,3.0625,1.0821226666666663
50,25,3.0875,1.1336035666666664
50,25,3.1125,1.115180855555556
50,25,3.1375,1.170996277777778
50,25,3.1625,1.1667987333333332
50,25,3.1875,1.1507454333333336
50,25,3.2125,1.1280936999999998
50,25,3.2375,1.2040157111111112
50,25,3.2625,1.1644446888888884
50,25,3.2875,1.1838785555555555
50,25,3.3125,1.1996984111111106
50,25,3.3375,1.245543411111111
50,25,3.3625,1.2481786444444438
50,25,3.3875,1.2386718444444447
50,25,3.4125,1.191502066666667
50,25,3.4375,1.109527555555556
50,25,3.4625,1.0616608777777765
50,25,3.4875,1.0233694555555555
50,25,3.5125,0.9941639888888885
50,25,3.5375,0.9600002555555555
50,25,3.5625,0.9695441000000002
50,25,3.5875,0.9123347333333334
50,25,3.6125,0.9475437222222224
50,25,3.6375,0.884123877777778
50,25,3.6625,0.9007510333333334
50,25,3.6875,0.8976273222222216
50,25,3.7125,0.8913133111111105
50,25,3.7375,0.8569901444444444
50,25,3.7625,0.8664453555555557
50,25,3.7875,0.8873930111111109
50,25,3.8125,0.8729182666666672
50,25,3.8375,0.8622803555555556
50,25,3.8625,0.9118448000000002
50,25,3.8875,0.9175564444444444
50,25,3.9125,0.9093931777777777
50,25,3.9375,0.9285081888888888
50,25,3.9625,0.9428393111111112
50,25,3.9875,0.976802744444445
50,25,4.0125,0.9899066999999995
50,25,4.0375,1.014736922222222
50,25,4.0625,1.0215387000000007
50,25,4.0875,1.011376388888889
50,25,4.1125,1.0215200888888891
50,25,4.1375,1.060060666666667
50,25,4.1625,1.108228455555555
50,25,4.1875,1.0583883111111108
50,25,4.2125,1.080593755555556
50,25,4.2375,1.0968734000000007
50,25,4.2625,1.1094430555555554
50,25,4.2875,1.091778700000001
50,25,4.3125,1.1058552777777768
50,25,4.3375,1.0439195333333329
50,25,4.3625,1.0808025111111108
50,25,4.3875,1.0837609555555556
50,25,4.4125,1.0540511888888888
50,25,4.4375,1.0607326333333331
50,25,4.4625,1.0845941111111108
50,25,4.4875,1.0495824222222216
50,25,4.5125,1.0504157888888888
50,25,4.5375,1.000110388888889
50,25,4.5625,1.0143564555555555
50,25,4.5875,1.0001092444444442
50,25,4.6125,1.0027102666666665
50,25,4.6375,0.9470624888888889
50,25,4.6625,0.9439144222222225
50,25,4.6875,0.9676800000000002
50,25,4.7125,0.9453583444444448
50,25,4.7375,0.9350925999999998
50,25,4.7625,0.9285042000000004
50,25,4.7875,0.9246999222222223
50,25,4.8125,0.9371430000000001
50,25,4.8375,0.9488373888888887
50,25,4.8625,0.9523908777777779
50,25,4.8875,0.9125321666666668
50,25,4.9125,0.9540970111111111
50,25,4.9375,0.9741774333333336
50,25,4.9625,0.9539546666666665
50,25,4.9875,0.961203255555555
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.08275871111111117
50,25,1.1125,6.914158888888889
50,25,1.1375,8.743738255555552
50,25,1.1625,4.994409755555553
50,25,1.1875,3.209263966666667
50,25,1.2125,2.1880417555555547
50,25,1.2375,1.8004045111111109
50,25,1.2625,1.364752788888889
50,25,1.2875,1.2302915111111117
50,25,1.3125,1.0681907333333336
50,25,1.3375,0.9345796222222214
50,25,1.3625,0.8829360222222219
50,25,1.3875,0.7654055777777777
50,25,1.4125,0.7327434888888888
50,25,1.4375,0.6907828000000001
50,25,1.4625,0.5887180555555558
50,25,1.4875,0.6272271111111111
50,25,1.5125,0.5811571444444443
50,25,1.5375,0.5593496888888894
50,25,1.5625,0.544
50,25,1.5875,0.5461417222222225
50,25,1.6125,0.5327135222222221
50,25,1.6375,0.5276336555555554
50,25,1.6625,0.5461655666666668
50,25,1.6875,0.5351111555555553
50,25,1.7125,0.5237958222222222
50,25,1.7375,0.5381295666666666
50,25,1.7625,0.5514894444444441
50,25,1.7875,0.5779022444444449
50,25,1.8125,0.6030346222222218
50,25,1.8375,0.5725170999999997
50,25,1.8625,0.6244297111111115
50,25,1.8875,0.6442385777777776
50,25,1.9125,0.7356864777777777
50,25,1.9375,0.9016775888888887
50,25,1.9625,1.0022932111111111
50,25,1.9875,1.0822645555555557
50,25,2.0125,1.1105593333333332
50,25,2.0375,1.1219634666666667
50,25,2.0625,1.1161214333333336
50,25,2.0875,1.1017966000000001
50,25,2.1125,1.1626038333333335
50,25,2.1375,1.2042108000000005
50,25,2.1625,1.2110986000000001
50,25,2.1875,1.3545145444444446
50,25,2.2125,1.590056822222222
50,25,2.2375,2.162682011111111
50,25,2.2625,2.1281774777777778
50,25,2.2875,1.8714757888888889
50,25,2.3125,1.5429192777777785
50,25,2.3375,1.4126207000000004
50,25,2.3625,1.2190478555555553
50,25,2.3875,1.1338222555555553
50,25,2.4125,0.9968914444444448
50,25,2.4375,0.9821540888888886
50,25,2.4625,0.9579697222222224
50,25,2.4875,0.9153770777777772
50,25,2.5125,0.8720399444444445
50,25,2.5375,0.8465029222222221
50,25,2.5625,0.8273172111111113
50,25,2.5875,0.8289856666666664
50,25,2.6125,0.7659331888888886
50,25,2.6375,0.7503319888888893
50,25,2.6625,0.7692020222222226
50,25,2.6875,0.7516280111111117
50,25,2.7125,0.7893090222222224
50,25,2.7375,0.7437444999999993
50,25,2.7625,0.7866064777777778
50,25,2.7875,0.7390135555555554
50,25,2.8125,0.7758222222222217
50,25,2.8375,0.7591191888888886
50,25,2.8625,0.8048909222222227
50,25,2.8875,0.8578356999999999
50,25,2.9125,0.8188842666666667
50,25,2.9375,0.8425533777777777
50,25,2.9625,0.9431225888888889
50,25,2.9875,1.0132219222222225
50,25,3.0125,1.0692118777777782
50,25,3.0375,1.0976134000000006
50,25,3.0625,1.1265308666666667
50,25,3.0875,1.1776520555555559
50,25,3.1125,1.1614459666666666
50,25,3.1375,1.1569723666666667
50,25,3.1625,1.159842266666667
50,25,3.1875,1.168941444444445
50,25,3.2125,1.1094165999999999
50,25,3.2375,1.1487261000000002
50,25,3.2625,1.1396170777777777
50,25,3.2875,1.2167302888888878
50,25,3.3125,1.1876229666666667
50,25,3.3375,1.2362549444444444
50,25,3.3625,1.2743496777777779
50,25,3.3875,1.2351294000000004
50,25,3.4125,1.2246156777777775
50,25,3.4375,1.1104002666666666
50,25,3.4625,1.0778341777777771
50,25,3.4875,1.031111366666667
50,25,3.5125,1.0140927777777777
50,25,3.5375,0.9786574222222225
50,25,3.5625,0.9557897333333336
50,25,3.5875,0.9402093000000001
50,25,3.6125,0.9464364333333334
50,25,3.6375,0.8865981111111108
50,25,3.6625,0.8996588999999997
50,25,3.6875,0.9122713444444441
50,25,3.7125,0.8662627777777768
50,25,3.7375,0.8853513222222223
50,25,3.7625,0.8683057999999998
50,25,3.7875,0.9058748333333332
50,25,3.8125,0.8409182222222225
50,25,3.8375,0.8747884888888886
50,25,3.8625,0.9038189000000008
50,25,3.8875,0.9162702888888888
50,25,3.9125,0.9249842555555559
50,25,3.9375,0.9244446666666665
50,25,3.9625,0.9357730555555558
50,25,3.9875,0.9524767333333337
50,25,4.0125,0.9652339111111109
50,25,4.0375,1.0120124444444443
50,25,4.0625,1.0535386999999996
50,25,4.0875,1.0634864777777777
50,25,4.1125,1.0854714444444442
50,25,4.1375,1.101390011111111
50,25,4.1625,1.0818020111111109
50,25,4.1875,1.0856122000000001
50,25,4.2125,1.105756933333334
50,25,4.2375,1.1216522
50,25,4.2625,1.131964988888889
50,25,4.2875,1.0931781000000003
50,25,4.3125,1.0390726444444445
50,25,4.3375,1.084034822222222
50,25,4.3625,1.0869916222222225
50,25,4.3875,1.0479774555555552
50,25,4.4125,1.0295753111111106
50,25,4.4375,1.0715495333333331
50,25,4.4625,1.0971431555555555
50,25,4.4875,1.0400002444444443
50,25,4.5125,1.0431027777777775
50,25,4.5375,1.0406614111111105
50,25,4.5625,1.0343016777777783
50,25,4.5875,0.9685016111111112
50,25,4.6125,0.9532793999999997
50,25,4.6375,0.9718603666666669
50,25,4.6625,0.9773729222222222
50,25,4.6875,0.9830399999999997
50,25,4.7125,0.9691248333333331
50,25,4.7375,0.9283379000000002
50,25,4.7625,0.9293440333333334
50,25,4.7875,0.9138382888888887
50,25,4.8125,0.9417145666666669
50,25,4.8375,0.9711629777777776
50,25,4.8625,0.9252443444444448
50,25,4.8875,0.9389260777777778
50,25,4.9125,0.9337407444444445
50,25,4.9375,0.982278655555556
50,25,4.9625,0.9747104
50,25,4.9875,0.9886718555555549
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
